,title,link,description
353,딥러닝,https://terms.naver.com/entry.naver?docId=3484358&cid=43667&categoryId=43667," 컴퓨터가 스스로 외부 <b>데이터</b>를 조합, 분석하여 학습하는 기술을 뜻한다. 딥러닝의 고안으로... 사물이나 <b>데이터</b>를 군집화하거나 분류하는 데 사용하는 기술을 뜻한다. 방대한 양의 <b>데이터</b> 분석을 할 수... "
354,노에스큐엘,https://terms.naver.com/entry.naver?docId=3597508&cid=42346&categoryId=42346," <b>빅 데이터</b> 처리를 위한 비관계형 <b>데이터</b>베이스 관리 시스템(DBMS).  전통적인 관계형 <b>데이터</b>베이스 관리 시스템(RDBMS)과는 다르게 설계된 비관계형(non-relational) DBMS로, 대규모의 <b>데이터</b>를... "
355,디지털 큐레이션,https://terms.naver.com/entry.naver?docId=3587095&cid=59277&categoryId=59280,이른바 ‘<b>빅 데이터</b>(Big Data)’ 시대에 쓸모 있는 정보 분석 도구이자 사업 기회가 될 것이라는 분석도 나왔다. ‘소셜 네트워크 서비스(SNS : Social Network Service)’로 개별화한 정보 가운데 쓸 만한 것을... 
356,리빙랩,https://terms.naver.com/entry.naver?docId=3580769&cid=59088&categoryId=59096,북촌은 아름다운 동네다. 옛 집과 현대의 상업시설이 조화롭게 들어앉았다. 최근 몇 년 사이 북촌이 서울의 새로운 관광지로 떠오른 것은 이 때문이다. 그러나 시끄러운 동네이기도 하다. 한해 북촌을 찾는... 
357,구글 트렌드,https://terms.naver.com/entry.naver?docId=3566784&cid=43667&categoryId=43667,"이는 이용자들이 특정 키워드로 검색한 횟수를 지수화해 대중의 관심도를 보여주는 지수로, 구글이 <b>빅데이터</b>를 기반으로 산출한다. 다만 구글 트렌드는 사용자가 검색하는 정보를 호불호에 대한 구분... "
358,아울네스트,https://ko.wikipedia.org/wiki/%EC%95%84%EC%9A%B8%EB%84%A4%EC%8A%A4%ED%8A%B8,매일경제신문 <b>빅데이터</b> 분석 일면 보도 (1/31) &quot;<b>빅데이터</b>로 본 낯 부끄러운 국회&quot; 2015년 * 삼성생명 FC 컨설팅 영업지원 시스템 구축 * 삼성생명 고객 VoC 분석을 위한 Big Data Analytics(BDA) 시스템... 
359,잡아야 하는 물고기만 잡는 기술 개발,https://terms.naver.com/entry.naver?docId=5645263&cid=60296&categoryId=60304,인공위성 <b>데이터</b>와 생물종 추적 <b>데이터</b> 등을 결함한 이 소프트웨어는 지속 가능한 어업을 위한 해결책이 될 수 있다. (2018.06).  스탠퍼드대 연구진이 개발한 이코캐스트 원리. 다양한 <b>데이터</b>를 분석해 어부에게... 
360,"영국은 전쟁 중, 미래의 정보 패권을 사수하라",https://terms.naver.com/entry.naver?docId=3579258&cid=58784&categoryId=58787,위험에 대비하기 위한 노력은 새로운 비즈니스를 탄생시킨다. 조지 오웰의 소설 《1984년》에 등장하는 ‘<b>빅</b> 브러더’ 프로파간다 포스터. &#60;자료원: libcom.org&#62; “<b>빅</b> 브러더가 당신을 보고 계신다(Big Brothe
361,클라우드 서비스,https://terms.naver.com/entry.naver?docId=2066706&cid=50305&categoryId=50305,인터넷으로 연결된 초대형 고성능 컴퓨터(<b>데이터</b>센터)에 소프트웨어와 콘텐츠를 저장해 두고 필요할... 기업 내에 서버와 저장장치를 두지 않고 외부에 아웃소싱하면 기업의 <b>데이터</b> 관리비용을 대폭 절감할... 
362,주식회사 파수,https://terms.naver.com/entry.naver?docId=3339294&cid=43167&categoryId=43167," <b>데이터</b> 및 애플리케이션 보안 솔루션 서비스 전문기업.  (주)파수는 1999년 10월 삼성SDS 사내벤처포트로 출발한 뒤, 2000년 6월 삼성SDS에서 분사하여 (주)파수닷컴으로 설립됐다. 같은 해 7월... "
363,(주)신테카바이오,https://terms.naver.com/entry.naver?docId=6117731&cid=43167&categoryId=43167,"설립 당시의 주력 분야는 <b>빅데이터</b>와 개인 유전체 지도(PMAP, Personal Genome MAP)를 활용한 유전체 분석과 대량의 바이오 <b>데이터</b>를 관리 및 분석하는 사업이었다. 이후로는 유전체 <b>빅데이터</b> 플랫폼... "
364,롯데정보통신(주),https://terms.naver.com/entry.naver?docId=5680832&cid=43167&categoryId=43167,"설립 이래 유통, 서비스, 제조, 건설, 금융 등 다양한 산업군에서 주로 롯데그룹 계열사들의 IT시스템 구축 및 운영, IT컨설팅 사업을 수행해왔으며, 현재는 인공지능(AI), 플랫폼, <b>빅데이터</b>, 블록체인... "
365,뉴로모픽 반도체,https://terms.naver.com/entry.naver?docId=5766746&cid=43667&categoryId=43667, 인간의 뇌 구조를 모방해 만든 반도체 칩으로 대용량 <b>데이터</b>를 병렬 처리해 적은 전력으로도 복잡한... 기존 컴퓨팅 구조가 순차적으로 <b>데이터</b>를 처리했다면 뉴로모픽 칩은 대용량 <b>데이터</b>를 병렬 처리한다.... 
366,PULPS,https://terms.naver.com/entry.naver?docId=5754451&cid=43667&categoryId=43667,"핀터레스트는 이미지 공유·검색 소셜미디어 업체고, 우버와 리프트는 차량공유 업체, 팔란티어는 <b>빅데이터</b> 분석 업체, 슬랙은 업무용 메신저 서비스 업체다. PULPS 중 가장 먼저 미국 2위... "
367,CJ올리브네트웍스,https://ko.wikipedia.org/wiki/CJ%EC%98%AC%EB%A6%AC%EB%B8%8C%EB%84%A4%ED%8A%B8%EC%9B%8D%EC%8A%A4,"주요 사업 디지털 비즈니스: 디지털 스토어, 지능형 물류 관제 시스템, <b>빅데이터</b> 분석, 스마트 워크플레이스 솔루션 비즈니스: 모바일마케팅자동화솔루션, 티켓통합솔루션, Q-Finder, FrameOne... "
368,SK텔레콤(주),https://terms.naver.com/entry.naver?docId=650568&cid=43167&categoryId=43167," SK그룹 계열의 정보통신업체. 1984년 설립된 한국이동통신서비스(주)로 출발하여 1988년 상호를 한국이동통신(주)으로 변경한 후, 아날로그 방식의 휴대전화 서비스를 처음으로 선보였다. 1994년... "
369,래피드마이너,https://ko.wikipedia.org/wiki/%EB%9E%98%ED%94%BC%EB%93%9C%EB%A7%88%EC%9D%B4%EB%84%88,"<b>빅데이터</b> 처리 프레임워크인 하둡, NoSQL 등과 연계하여 활용할 수 있도록 지원한다. 마지막으로 래피드마이너는 Oracle, IBM DB2, Microsoft SQL Server, MySQL, PostgreSQL, Access 등의 <b>데이터</b>베이스와 CSV, Excel... "
370,SK텔레콤,https://ko.wikipedia.org/wiki/SK%ED%85%94%EB%A0%88%EC%BD%A4,"2015년 10월, <b>빅데이터</b> 콘텐츠 서비스 플랫폼 &quot;셀럽타이드&quot;는 &quot;무보정 몸매 설현은 SKT &quot;신의 한수?&quot; 라는 제목으로 <b>빅데이터</b>를 검증하였다. 15년 9월 SKT가 설현 브로마이드 6만장 배포, 방송과 보도를... "
371,(주)유비케어,https://terms.naver.com/entry.naver?docId=652211&cid=43167&categoryId=43167, 의료정보 플랫폼 사업과 개인 건강정보 관리 플랫폼 사업을 영위하고 있는 헬스케어 솔루션 전문기업.  (주)유비케어의 전신은 1994년 12월 (주)메디슨의 사내벤처 1호로 설립된 (주)메디다스가... 
372,이동통신의 역사,https://terms.naver.com/entry.naver?docId=5756357&cid=43667&categoryId=43667, 이동통신은 사용자가 단말기를 통해 장소에 구애받지 않고 자유롭게 이동하면서 음성통화나 <b>데이터</b> 등을 이용할 수 있는 통신 시스템을 말한다. 1980년대 음성통화가 가능한 최초의 이동통신인 1G가... 
373,구슬이 서 말이라도 꿰어야 보배,https://terms.naver.com/entry.naver?docId=3331538&cid=57613&categoryId=57613,<b>빅데이터</b> 플랫폼은 <b>데이터</b>를 수집하여 지식을 발굴하는 데 필요한 <b>빅데이터</b> 처리 플랫폼 기술과 대용량의 고속 저장 공간 및 고성능의 계산 능력을 갖춘 컴퓨터 등 컴퓨팅 기반을 제공하는 <b>빅데이터</b> 컴퓨팅... 
374,국내외 기업 경쟁 현황,https://terms.naver.com/entry.naver?docId=3331593&cid=57613&categoryId=57613,"국내외 IT기업들은 <b>빅데이터</b> 시장을 선점하고 주도권을 잡기 위해 <b>데이터</b> 분석 중심으로 조직을 재편하고, <b>빅데이터</b> 역량 강화 및 기술 확보에 집중하고 있다. 특히 <b>빅데이터</b> 정보 수집과 분석을 위해 현재... "
375,169억 달러짜리 가치 사슬,https://terms.naver.com/entry.naver?docId=3331596&cid=57613&categoryId=57613,"국내 <b>빅데이터</b> 산업은 클라우드 컴퓨팅 인프라의 구축과 함께 바이오 · 게놈 정보처리, 소셜 네트워크 분석, 스마트 그리드, 스마트 워터 등에 대한 산업계의 투자 활성화로 <b>빅데이터</b> 분석 소프트웨어 수요가... "
376,통계학과,https://terms.naver.com/entry.naver?docId=917885&cid=44346&categoryId=44346,"[학과개요] 통계학은 수학적 지식을 바탕으로 자연 현상이나 사회 현상, 경제 현상의 다양한 특성 및 정보를 과학적으로 분석하고 결과를 이끌어 내는 이론과 방법에 관한 학문입니다. 통계학과는 통계적인... "
377,책을 내며,https://terms.naver.com/entry.naver?docId=3331505&cid=57613&categoryId=57613,"그런데 최근에 <b>데이터</b> 앞에 ‘<b>빅</b>’이라는 글자가 추가되면서 세상을 바꾸고 있습니다. ‘<b>데이터</b>’에 ‘지식’이라는 옷을 갈아입히고 있는 것입니다. 특히, 소셜 네트워크 서비스(SNS：Social Network Service)와... "
378,추천사,https://terms.naver.com/entry.naver?docId=3331504&cid=57613&categoryId=57613,"2012년 한 해 동안 생성, 복제, 유통되는 디지털 <b>데이터</b>의 양이 2.8제타바이트(ZB)에 이르렀고 2년마다... ‘<b>빅데이터</b> 시대(The Age of Big Data)’라고 할 수 있습니다. <b>빅데이터</b>를 주제로 한 워크숍마다... "
379,참고문헌,https://terms.naver.com/entry.naver?docId=3331608&cid=57613&categoryId=57613,"[외국문헌] [1] Ashish Thusoo 외 8명(2009.), “Hive A Warehousing Solution Over a Map-Reduce Framework”, VLDB ’09 [2] Bergsma, S., Lin, D. &#38; Goebel, R.(2008.), “Web-Scale N... "
380,분석을 경쟁의 도구로 삼다,https://terms.naver.com/entry.naver?docId=3331529&cid=57613&categoryId=57613,"특정 업체나 기관이 보유한 정보 이외에 스마트폰, 사물지능통신 등을 통한 <b>데이터</b>양이 증가하면서 이를 활용하고 중개하는 신규 기업들이 대거 등장하고 있다. <b>데이터</b> 앱 스토어(Data App Store), DaaS(Data as... "
381,간과하지 말아야 할 개인정보 보호 관리,https://terms.naver.com/entry.naver?docId=3331605&cid=57613&categoryId=57613,"GPS 기능이 있는 휴대전화에서 수집 · 저장된 개인의 이동 정보와 목적지 <b>데이터</b>가 악용되면 개개인의 일상 행동패턴이 노출되어 범죄에 악용될 수도 있다. 접속기록, 검색패턴, <b>데이터</b> 속성에 기록된 그림자... "
382,공개소프트웨어를 많이 이용하라,https://terms.naver.com/entry.naver?docId=3331597&cid=57613&categoryId=57613,<b>빅데이터</b>의 활용을 극대화하려면 ‘비교적 저렴한 비용’의 기반이 전제되어야 한다. 이러한 전제조건을 충족할 방안으로 주목받는 것이 바로 공개소프트웨어이다. <b>빅데이터</b> 분석 플랫폼 경쟁이 IBM과... 
383,IoT Cloud Bigdata Mobile 기술의 관계 및 역할,https://terms.naver.com/entry.naver?docId=2851208&cid=56756&categoryId=56756,앞에서 ICBM의 관계는 <b>데이터</b> 수집 · 분석 · 서비스 제공이라는 <b>데이터</b>의 생명 주기적인 측면이 매우 강조되어 있다. 이러한 흐름을 기반으로 하는 각 기술의 역할은 다음과 같이 정의된다. ① 사물인터넷... 
384,출판계 경제경영분야,https://terms.naver.com/entry.naver?docId=2806842&cid=55608&categoryId=55611,"2013년은 경제 전반의 침체가 출판시장에 그대로 반영되면서 경제경영서들이 직격탄을 맞은 한 해였다. 경기 침체에 이어 전세대란, 청년실업 등 가계경제를 위협하는 요인들이 잇따르면서 경제경영서... "
385,노동인력과학,https://terms.naver.com/entry.naver?docId=2070337&cid=55570&categoryId=55570,<b>빅데이터</b>를 활용해 기업이 임직원을 관리하거나 인재를 뽑는 인사 관리 영역에 사용하는 인적자원... 2013년 2월 17일 『포브스』는 딜로이트 컨설팅을 인용해 <b>빅데이터</b> 기술이 인재를 채용하고 평가하는... 
386,비즈니스 애널리틱스,https://ko.wikipedia.org/wiki/%EB%B9%84%EC%A6%88%EB%8B%88%EC%8A%A4_%EC%95%A0%EB%84%90%EB%A6%AC%ED%8B%B1%EC%8A%A4,"도구로, <b>데이터</b> 분석 위주의 비즈니스 인텔리전스(BI)에 통계 기반의 예측기능을 부가한 소프트웨어이다. 비즈니스 애널리틱스(BA)는 비즈니스 인텔리전스(BI)  · <b>데이터</b> 웨어하우스(DW)  · 분석 관련... "
387,국민의 건강한 삶 보장,https://terms.naver.com/entry.naver?docId=3331533&cid=57613&categoryId=57613,"전통적인 <b>빅데이터</b>로 분류되는 의료, 과학 분야의 <b>데이터</b>를 분석하여 의료와 복지, 경제 전망 예측 등에 활용하는 사례도 보고되고 있다. 미국에서는 국가 차원에서 DNA <b>데이터</b> 관리 체계를 구축하고, DNA... "
388,김태종 (학자),https://ko.wikipedia.org/wiki/%EA%B9%80%ED%83%9C%EC%A2%85_(%ED%95%99%EC%9E%90),"김태종 (金太鍾, 1976년~)은 뉴스 <b>빅데이터</b>로 트렌드 등 사회현상을 분석하고, <b>데이터</b>를 기반으로 정책을 제안하는 연구자다. 연세대학교 커뮤니케이션대학원에서 언론학 석사학위(2012년)... "
389,하둡,https://terms.naver.com/entry.naver?docId=3477443&cid=58439&categoryId=58439,일반 PC급 컴퓨터들로 가상화된 대형 스토리지를 형성하고 그 안에 보관된 거대한 <b>데이터</b> 세트를 병렬로 처리할 수 있도록 개발된 <b>빅데이터</b>의 분산처리를 돕는 자바 소프트웨어 오픈 소스... 
390,한국정보화진흥원,https://terms.naver.com/entry.naver?docId=3480002&cid=58439&categoryId=58439,"기술 확산 기반 마련, ICT/전자정부 분야 중소기업 해외진출 지원 등에도 힘쓰고 있다. 앞으로 과학기술정보통신부와 함께 <b>빅 데이터</b> 서비스 도입의 촉진과 인터넷 신산업 육성을 위해 <b>빅 데이터</b> 분석 ·"
391,강원창조경제혁신센터,https://ko.wikipedia.org/wiki/%EA%B0%95%EC%9B%90%EC%B0%BD%EC%A1%B0%EA%B2%BD%EC%A0%9C%ED%98%81%EC%8B%A0%EC%84%BC%ED%84%B0,"<b>빅데이터</b>포털 <b>데이터</b>랩 오픈 2016년 3월 15일 원주사무소 업무 개시 2016년 11월 21일 중소상공인 강원희망센터 개소 기능 <b>빅데이터</b>산업 육성 : <b>빅데이터</b>포털 등 산업기반 구축, 창업 지원 창업자와 기업을... "
392,사이코그래픽스 DB MPR,https://terms.naver.com/entry.naver?docId=2274888&cid=42266&categoryId=51099,최근에 화두가 되고 있는 <b>빅데이터</b>를 이용한 MPR 전략도 이에 해당된다. 사이코그래픽스 DB를 활용할... 그룹의 <b>데이터</b>를 확보하고 이를 바탕으로 마케팅을 하는 전략이었다. 소위 <b>데이터</b>베이스(이하 DB)... 
393,콘텐츠 큐레이션 저자,https://terms.naver.com/entry.naver?docId=3381091&cid=42171&categoryId=58291,"관심 연구 분야는 방송 · 통신 정책, <b>빅데이터</b>, 미디어 생태학 등이며, 특히 미디어와 <b>빅데이터</b>로 인한 사회 변화 양상에 관심을 가지고 있어 저서 및 논문 집필, 학회 발표, 프로젝트 연구 등을... "
394,푸드 커뮤니케이션 전략 저자,https://terms.naver.com/entry.naver?docId=3381119&cid=42251&categoryId=58293,"관심 연구 분야는 방송 · 통신 정책, <b>빅데이터</b>, 미디어 생태학 등이며, 특히 미디어와 <b>빅데이터</b>로 인한 사회 변화 양상에 관심을 가지고 있어 저서 및 논문 집필, 학회 발표, 프로젝트 연구 등을 수행하고... "
